jaar;gebiedcode15;variabele;waarde;
2015;K49;BEV40_44;735;
2020;K49;BEV45_49;698;
2019;K49;BEV45_49;699;
2017;K49;BEV45_49;684;
2016;K49;BEV45_49;667;
2015;K49;BEV45_49;630;
2020;K49;BEV50_54;643;
2019;K49;BEV50_54;626;
2017;K49;BEV50_54;581;
2016;K49;BEV50_54;581;
2015;K49;BEV50_54;583;
2020;K49;BEV55_59;525;
2019;K49;BEV55_59;504;
2017;K49;BEV55_59;507;
2016;K49;BEV55_59;502;
2015;K49;BEV55_59;476;
2020;K49;BEV60_64;436;
2019;K49;BEV60_64;434;
2017;K49;BEV60_64;425;
2016;K49;BEV60_64;437;
2015;K49;BEV60_64;449;
2020;K49;BEV65_69;365;
2018;K49;IINKQ1_P;14;
2017;K49;IINKQ1_P;14;
2016;K49;IINKQ1_P;13;
2015;K49;IINKQ1_P;15;
2018;K49;IINKQ2_P;12;
2017;K49;IINKQ2_P;12;
2016;K49;IINKQ2_P;11;
2015;K49;IINKQ2_P;11;
2018;K49;IINKQ3_P;12;
2017;K49;IINKQ3_P;11;
2016;K49;IINKQ3_P;13;
2015;K49;IINKQ3_P;12;
2018;K49;IINKQ4_P;14;
2017;K49;IINKQ4_P;13;
2016;K49;IINKQ4_P;13;
2015;K49;IINKQ4_P;13;
2018;K49;IINKQ5_P;48;
2017;K49;IINKQ5_P;49;
2016;K49;IINKQ5_P;49;
2015;K49;IINKQ5_P;49;
2020;K52;BEVTOTAAL;14988;
2019;K52;BEVTOTAAL;15112;
2017;K52;BEVTOTAAL;15088;
2016;K52;BEVTOTAAL;14752;
2015;K52;BEVTOTAAL;14718;
2020;K52;BEVMAN;6942;
2019;K52;BEVMAN;6947;
2017;K52;BEVMAN;6955;
2016;K52;BEVMAN;6808;
2015;K52;BEVMAN;6772;
2020;K52;BEVVROUW;8046;
2019;K52;BEVVROUW;8165;
2017;K52;BEVVROUW;8133;
2016;K52;BEVVROUW;7944;
2015;K52;BEVVROUW;7946;
2020;K52;BEVMAN_P;46.3;
2019;K52;BEVMAN_P;46.0;
2017;K52;BEVMAN_P;46.1;
2016;K52;BEVMAN_P;46.1;
2015;K52;BEVMAN_P;46.0;
2020;K52;BEVVROUW_P;53.7;
2019;K52;BEVVROUW_P;54.0;
2017;K52;BEVVROUW_P;53.9;
2016;K52;BEVVROUW_P;53.9;
2015;K52;BEVVROUW_P;54.0;
2020;K52;BEVDICHT;15161;
2019;K52;BEVDICHT;15291;
2017;K52;BEVDICHT;15261;
2016;K52;BEVDICHT;14901;
2015;K52;BEVDICHT;14867;
2020;K52;BEVSUR;324;
2019;K52;BEVSUR;326;
2017;K52;BEVSUR;337;
2016;K52;BEVSUR;320;
2015;K52;BEVSUR;314;
2020;K52;BEVANTIL;113;
2019;K52;BEVANTIL;116;
2017;K52;BEVANTIL;101;
2016;K52;BEVANTIL;99;
2015;K52;BEVANTIL;92;
2020;K52;BEVTURK;155;
2019;K52;BEVTURK;146;
2017;K52;BEVTURK;117;
2016;K52;BEVTURK;103;
2015;K52;BEVTURK;111;
2020;K52;BEVMAROK;258;
2019;K52;BEVMAROK;266;
2017;K52;BEVMAROK;241;
2016;K52;BEVMAROK;230;
2015;K52;BEVMAROK;229;
2020;K52;BEVOVNW;1131;
2019;K52;BEVOVNW;1051;
2017;K52;BEVOVNW;875;
2016;K52;BEVOVNW;807;
2015;K52;BEVOVNW;769;
2020;K52;BEVWEST;3441;
2019;K52;BEVWEST;3326;
2017;K52;BEVWEST;3043;
2016;K52;BEVWEST;2919;
2015;K52;BEVWEST;2844;
2020;K52;BEVAUTOCH;9566;
2019;K52;BEVAUTOCH;9881;
2017;K52;BEVAUTOCH;10374;
2016;K52;BEVAUTOCH;10274;
2015;K52;BEVAUTOCH;10359;
2020;K52;BEVSUR_P;2.2;
2019;K52;BEVSUR_P;2.2;
2017;K52;BEVSUR_P;2.2;
2016;K52;BEVSUR_P;2.2;
2015;K52;BEVSUR_P;2.1;
2020;K52;BEVANTIL_P;0.8;
2019;K52;BEVANTIL_P;0.8;
2017;K52;BEVANTIL_P;0.7;
2016;K52;BEVANTIL_P;0.7;
2015;K52;BEVANTIL_P;0.6;
2020;K52;BEVTURK_P;1.0;
2019;K52;BEVTURK_P;1.0;
2017;K52;BEVTURK_P;0.8;
2016;K52;BEVTURK_P;0.7;
2015;K52;BEVTURK_P;0.8;
2020;K52;BEVMAROK_P;1.7;
2019;K52;BEVMAROK_P;1.8;
2017;K52;BEVMAROK_P;1.6;
2016;K52;BEVMAROK_P;1.6;
2015;K52;BEVMAROK_P;1.6;
2020;K52;BEVOVNW_P;7.5;
2019;K52;BEVOVNW_P;7.0;
2017;K52;BEVOVNW_P;5.8;
2016;K52;BEVOVNW_P;5.5;
2015;K52;BEVOVNW_P;5.2;
2020;K52;BEVWEST_P;23.0;
2019;K52;BEVWEST_P;22.0;
2017;K52;BEVWEST_P;20.2;
2016;K52;BEVWEST_P;19.8;
2015;K52;BEVWEST_P;19.3;
2020;K52;BEVAUTOCH_P;63.8;
2019;K52;BEVAUTOCH_P;65.4;
2017;K52;BEVAUTOCH_P;68.8;
2016;K52;BEVAUTOCH_P;69.6;
2015;K52;BEVAUTOCH_P;70.4;
2020;K52;BEVNW;1981;
2019;K52;BEVNW;1905;
2017;K52;BEVNW;1671;
2016;K52;BEVNW;1559;
2015;K52;BEVNW;1515;
2020;K52;BEVNW_P;13.2;
2019;K52;BEVNW_P;12.6;
2017;K52;BEVNW_P;11.1;
2016;K52;BEVNW_P;10.6;
2015;K52;BEVNW_P;10.3;
2020;K52;BEVEGNW;1114;
2019;K52;BEVEGNW;1038;
2017;K52;BEVEGNW;854;
2016;K52;BEVEGNW;798;
2015;K52;BEVEGNW;773;
2020;K52;BEVEGWEST;1949;
2019;K52;BEVEGWEST;1807;
2017;K52;BEVEGWEST;1516;
2016;K52;BEVEGWEST;1391;
2015;K52;BEVEGWEST;1318;
2020;K52;BEVNSTEDELING;6467;
2019;K52;BEVNSTEDELING;6676;
2017;K52;BEVNSTEDELING;6970;
2016;K52;BEVNSTEDELING;6738;
2015;K52;BEVNSTEDELING;6666;
2020;K52;BEVNSTEDELING_P;43.1;
2019;K52;BEVNSTEDELING_P;44.2;
2017;K52;BEVNSTEDELING_P;46.2;
2016;K52;BEVNSTEDELING_P;45.7;
2015;K52;BEVNSTEDELING_P;45.3;
2017;K52;BEVOPLLAAG_P;10;
2016;K52;BEVOPLLAAG_P;9;
2015;K52;BEVOPLLAAG_P;10;
2017;K52;BEVOPLMID_P;23;
2016;K52;BEVOPLMID_P;24;
2015;K52;BEVOPLMID_P;25;
2017;K52;BEVOPLHOOG_P;68;
2016;K52;BEVOPLHOOG_P;66;
2015;K52;BEVOPLHOOG_P;65;
2018;K52;BEVTOTAAL;15119;
2018;K52;BEVMAN;6946;
2018;K52;BEVVROUW;8173;
2018;K52;BEVMAN_P;45.9;
2018;K52;BEVVROUW_P;54.1;
2018;K52;BEVDICHT;15298;
2018;K52;BEVSUR;334;
2018;K52;BEVANTIL;112;
2018;K52;BEVTURK;134;
2018;K52;BEVMAROK;270;
2018;K52;BEVOVNW;920;
2018;K52;BEVWEST;3159;
2018;K52;BEVAUTOCH;10190;
2018;K52;BEVSUR_P;2.2;
2018;K52;BEVANTIL_P;0.7;
2018;K52;BEVTURK_P;0.9;
2018;K52;BEVMAROK_P;1.8;
2018;K52;BEVOVNW_P;6.1;
2018;K52;BEVWEST_P;20.9;
2018;K52;BEVAUTOCH_P;67.4;
2018;K52;BEVNW;1770;
2018;K52;BEVNW_P;11.7;
2018;K52;BEVEGNW;920;
2018;K52;BEVEGWEST;1620;
2018;K52;BEVNSTEDELING;6836;
2018;K52;BEVNSTEDELING_P;45.2;
2018;K52;BEVOPLLAAG_P;10;
2018;K52;BEVOPLMID_P;23;
2018;K52;BEVOPLHOOG_P;68;
2018;K52;BEVHHMKIND;1883;
2018;K52;BEVHHMKIND_P;23.1;
2018;K52;BEV1P80PLUS;341;
2018;K52;BEV1P80PLUS_P;2.3;
2018;K52;BEV1P65_79V;522;
2018;K52;BEV1P65_79M;225;
2018;K52;BEV1P80PLUSV;275;
2018;K52;BEV1P80PLUSM;66;
2018;K52;BEV0_4;978;
2018;K52;BEV5_9;673;
2018;K52;BEV10_14;507;
2018;K52;BEV15_19;449;
2018;K52;BEV20_24;1104;
2018;K52;BEV25_29;2302;
2018;K52;BEV30_34;1783;
2018;K52;BEV35_39;1189;
2018;K52;BEV40_44;930;
2018;K52;BEV45_49;901;
2018;K52;BEV50_54;811;
2018;K52;BEV55_59;707;
2018;K52;BEV60_64;652;
2020;K52;BEVHHMKIND;1911;
2019;K52;BEVHHMKIND;1929;
2017;K52;BEVHHMKIND;1854;
2016;K52;BEVHHMKIND;1828;
2015;K52;BEVHHMKIND;1840;
2020;K52;BEVHHMKIND_P;24.0;
2019;K52;BEVHHMKIND_P;24.0;
2017;K52;BEVHHMKIND_P;22.7;
2016;K52;BEVHHMKIND_P;22.8;
2015;K52;BEVHHMKIND_P;23.0;
2020;K52;BEV1P80PLUS;297;
2019;K52;BEV1P80PLUS;280;
2017;K52;BEV1P80PLUS;368;
2016;K52;BEV1P80PLUS;380;
2015;K52;BEV1P80PLUS;391;
2020;K52;BEV1P80PLUS_P;2.0;
2019;K52;BEV1P80PLUS_P;1.9;
2017;K52;BEV1P80PLUS_P;2.4;
2016;K52;BEV1P80PLUS_P;2.6;
2015;K52;BEV1P80PLUS_P;2.7;
2020;K52;BEV1P65_79V;511;
2019;K52;BEV1P65_79V;525;
2017;K52;BEV1P65_79V;521;
2016;K52;BEV1P65_79V;533;
2015;K52;BEV1P65_79V;512;
2020;K52;BEV1P65_79M;223;
2019;K52;BEV1P65_79M;234;
2017;K52;BEV1P65_79M;223;
2016;K52;BEV1P65_79M;217;
2015;K52;BEV1P65_79M;200;
2020;K52;BEV1P80PLUSV;238;
2019;K52;BEV1P80PLUSV;228;
2017;K52;BEV1P80PLUSV;293;
2016;K52;BEV1P80PLUSV;311;
2015;K52;BEV1P80PLUSV;319;
2020;K52;BEV1P80PLUSM;59;
2019;K52;BEV1P80PLUSM;52;
2017;K52;BEV1P80PLUSM;75;
2016;K52;BEV1P80PLUSM;69;
2015;K52;BEV1P80PLUSM;72;
2020;K52;BEV0_4;878;
2019;K52;BEV0_4;977;
2017;K52;BEV0_4;974;
2016;K52;BEV0_4;1025;
2015;K52;BEV0_4;1088;
2020;K52;BEV5_9;665;
2019;K52;BEV5_9;693;
2017;K52;BEV5_9;692;
2016;K52;BEV5_9;652;
2015;K52;BEV5_9;631;
2020;K52;BEV10_14;558;
2019;K52;BEV10_14;493;
2017;K52;BEV10_14;486;
2016;K52;BEV10_14;446;
2015;K52;BEV10_14;429;
2020;K52;BEV15_19;462;
2019;K52;BEV15_19;488;
2017;K52;BEV15_19;455;
2016;K52;BEV15_19;442;
2015;K52;BEV15_19;478;
2020;K52;BEV20_24;975;
2019;K52;BEV20_24;1042;
2017;K52;BEV20_24;1236;
2016;K52;BEV20_24;1267;
2015;K52;BEV20_24;1232;
2020;K52;BEV25_29;2226;
2019;K52;BEV25_29;2235;
2017;K52;BEV25_29;2213;
2016;K52;BEV25_29;2012;
2015;K52;BEV25_29;1903;
2020;K52;BEV30_34;1828;
2019;K52;BEV30_34;1803;
2017;K52;BEV30_34;1739;
2016;K52;BEV30_34;1631;
2015;K52;BEV30_34;1639;
2020;K52;BEV35_39;1239;
2019;K52;BEV35_39;1182;
2017;K52;BEV35_39;1198;
2016;K52;BEV35_39;1188;
2015;K52;BEV35_39;1230;
2020;K52;BEV40_44;890;
2019;K52;BEV40_44;953;
2017;K52;BEV40_44;948;
2016;K52;BEV40_44;976;
2015;K52;BEV40_44;1003;
2020;K52;BEV45_49;875;
2019;K52;BEV45_49;887;
2017;K52;BEV45_49;917;
2016;K52;BEV45_49;895;
2015;K52;BEV45_49;868;
2020;K52;BEV50_54;811;
2019;K52;BEV50_54;824;
2017;K52;BEV50_54;792;
2016;K52;BEV50_54;767;
2015;K52;BEV50_54;758;
2020;K52;BEV55_59;730;
2019;K52;BEV55_59;702;
2017;K52;BEV55_59;695;
2016;K52;BEV55_59;675;
2015;K52;BEV55_59;685;
2020;K52;BEV60_64;643;
2019;K52;BEV60_64;651;
2017;K52;BEV60_64;648;
2016;K52;BEV60_64;683;
2015;K52;BEV60_64;703;
2020;K52;BEV65_69;641;
2018;K52;IINKQ1_P;22;
2017;K52;IINKQ1_P;22;
2016;K52;IINKQ1_P;22;
2015;K52;IINKQ1_P;22;
2018;K52;IINKQ2_P;20;
2017;K52;IINKQ2_P;20;
2016;K52;IINKQ2_P;20;
2015;K52;IINKQ2_P;20;
2018;K52;IINKQ3_P;16;
2017;K52;IINKQ3_P;16;
2016;K52;IINKQ3_P;17;
2015;K52;IINKQ3_P;17;
2018;K52;IINKQ4_P;14;
2017;K52;IINKQ4_P;14;
2016;K52;IINKQ4_P;14;
2015;K52;IINKQ4_P;14;
2018;K52;IINKQ5_P;27;
2017;K52;IINKQ5_P;27;
2016;K52;IINKQ5_P;27;
2015;K52;IINKQ5_P;27;
2020;K53;BEVTOTAAL;5292;
2019;K53;BEVTOTAAL;5311;
2017;K53;BEVTOTAAL;5373;
2016;K53;BEVTOTAAL;5360;
2015;K53;BEVTOTAAL;5211;
2020;K53;BEVMAN;2527;
2019;K53;BEVMAN;2539;
2017;K53;BEVMAN;2579;
2016;K53;BEVMAN;2585;
2015;K53;BEVMAN;2467;
2020;K53;BEVVROUW;2765;
2019;K53;BEVVROUW;2772;
2017;K53;BEVVROUW;2794;
2016;K53;BEVVROUW;2775;
2015;K53;BEVVROUW;2744;
2020;K53;BEVMAN_P;47.8;
2019;K53;BEVMAN_P;47.8;
2017;K53;BEVMAN_P;48.0;
2016;K53;BEVMAN_P;48.2;
2015;K53;BEVMAN_P;47.3;
2020;K53;BEVVROUW_P;52.2;
2019;K53;BEVVROUW_P;52.2;
2017;K53;BEVVROUW_P;52.0;
2016;K53;BEVVROUW_P;51.8;
2015;K53;BEVVROUW_P;52.7;
2020;K53;BEVDICHT;20689;
2019;K53;BEVDICHT;20763;
2017;K53;BEVDICHT;21033;
2016;K53;BEVDICHT;20615;
2015;K53;BEVDICHT;20042;
2020;K53;BEVSUR;242;
2019;K53;BEVSUR;237;
2017;K53;BEVSUR;243;
2016;K53;BEVSUR;236;
2015;K53;BEVSUR;234;
2020;K53;BEVANTIL;66;
2019;K53;BEVANTIL;68;
2017;K53;BEVANTIL;68;
2016;K53;BEVANTIL;66;
2015;K53;BEVANTIL;63;
2020;K53;BEVTURK;116;
2019;K53;BEVTURK;115;
2017;K53;BEVTURK;130;
2016;K53;BEVTURK;128;
2015;K53;BEVTURK;127;
2020;K53;BEVMAROK;260;
2019;K53;BEVMAROK;269;
2017;K53;BEVMAROK;274;
2016;K53;BEVMAROK;280;
2015;K53;BEVMAROK;274;
2020;K53;BEVOVNW;447;
2019;K53;BEVOVNW;430;
2017;K53;BEVOVNW;376;
2016;K53;BEVOVNW;348;
2015;K53;BEVOVNW;318;
2020;K53;BEVWEST;1093;
2019;K53;BEVWEST;1058;
2017;K53;BEVWEST;1079;
2016;K53;BEVWEST;1058;
2015;K53;BEVWEST;1041;
2020;K53;BEVAUTOCH;3068;
2019;K53;BEVAUTOCH;3134;
2017;K53;BEVAUTOCH;3203;
2016;K53;BEVAUTOCH;3244;
2015;K53;BEVAUTOCH;3154;
2020;K53;BEVSUR_P;4.6;
2019;K53;BEVSUR_P;4.5;
2017;K53;BEVSUR_P;4.5;
2016;K53;BEVSUR_P;4.4;
2015;K53;BEVSUR_P;4.5;
2020;K53;BEVANTIL_P;1.2;
2019;K53;BEVANTIL_P;1.3;
2017;K53;BEVANTIL_P;1.3;
2016;K53;BEVANTIL_P;1.2;
2015;K53;BEVANTIL_P;1.2;
2020;K53;BEVTURK_P;2.2;
2019;K53;BEVTURK_P;2.2;
2017;K53;BEVTURK_P;2.4;
2016;K53;BEVTURK_P;2.4;
2015;K53;BEVTURK_P;2.4;
2020;K53;BEVMAROK_P;4.9;
2019;K53;BEVMAROK_P;5.1;
2017;K53;BEVMAROK_P;5.1;
2016;K53;BEVMAROK_P;5.2;
2015;K53;BEVMAROK_P;5.3;
2020;K53;BEVOVNW_P;8.4;
2019;K53;BEVOVNW_P;8.1;
2017;K53;BEVOVNW_P;7.0;
2016;K53;BEVOVNW_P;6.5;
2015;K53;BEVOVNW_P;6.1;
2020;K53;BEVWEST_P;20.7;
2019;K53;BEVWEST_P;19.9;
2017;K53;BEVWEST_P;20.1;
2016;K53;BEVWEST_P;19.7;
2015;K53;BEVWEST_P;20.0;
2020;K53;BEVAUTOCH_P;58.0;
2019;K53;BEVAUTOCH_P;59.0;
2017;K53;BEVAUTOCH_P;59.6;
2016;K53;BEVAUTOCH_P;60.5;
2015;K53;BEVAUTOCH_P;60.5;
2020;K53;BEVNW;1131;
2019;K53;BEVNW;1119;
2017;K53;BEVNW;1091;
2016;K53;BEVNW;1058;
2015;K53;BEVNW;1016;
2020;K53;BEVNW_P;21.4;
2019;K53;BEVNW_P;21.1;
2017;K53;BEVNW_P;20.3;
2016;K53;BEVNW_P;19.7;
2015;K53;BEVNW_P;19.5;
2020;K53;BEVEGNW;674;
2019;K53;BEVEGNW;650;
2017;K53;BEVEGNW;613;
2016;K53;BEVEGNW;599;
2015;K53;BEVEGNW;574;
2020;K53;BEVEGWEST;626;
2019;K53;BEVEGWEST;563;
2017;K53;BEVEGWEST;582;
2016;K53;BEVEGWEST;554;
2015;K53;BEVEGWEST;551;
2020;K53;BEVNSTEDELING;2206;
2019;K53;BEVNSTEDELING;2208;
2017;K53;BEVNSTEDELING;2284;
2016;K53;BEVNSTEDELING;2306;
2015;K53;BEVNSTEDELING;2192;
2020;K53;BEVNSTEDELING_P;41.7;
2019;K53;BEVNSTEDELING_P;41.6;
2017;K53;BEVNSTEDELING_P;42.5;
2016;K53;BEVNSTEDELING_P;43.0;
2015;K53;BEVNSTEDELING_P;42.1;
2017;K53;BEVOPLLAAG_P;15;
2016;K53;BEVOPLLAAG_P;15;
2015;K53;BEVOPLLAAG_P;15;
2017;K53;BEVOPLMID_P;29;
2016;K53;BEVOPLMID_P;30;
2015;K53;BEVOPLMID_P;31;
2017;K53;BEVOPLHOOG_P;56;
2016;K53;BEVOPLHOOG_P;55;
2015;K53;BEVOPLHOOG_P;54;
2018;K53;BEVTOTAAL;5387;
2018;K53;BEVMAN;2576;
2018;K53;BEVVROUW;2811;
2018;K53;BEVMAN_P;47.8;
2018;K53;BEVVROUW_P;52.2;
2018;K53;BEVDICHT;21060;
2018;K53;BEVSUR;242;
2018;K53;BEVANTIL;68;
2018;K53;BEVTURK;118;
2018;K53;BEVMAROK;280;
2018;K53;BEVOVNW;405;
2018;K53;BEVWEST;1067;
2018;K53;BEVAUTOCH;3207;
2018;K53;BEVSUR_P;4.5;
2018;K53;BEVANTIL_P;1.3;
2018;K53;BEVTURK_P;2.2;
2018;K53;BEVMAROK_P;5.2;
2018;K53;BEVOVNW_P;7.5;
2018;K53;BEVWEST_P;19.8;
2018;K53;BEVAUTOCH_P;59.5;
2018;K53;BEVNW;1113;
2018;K53;BEVNW_P;20.7;
2018;K53;BEVEGNW;628;
2018;K53;BEVEGWEST;565;
2018;K53;BEVNSTEDELING;2288;
2018;K53;BEVNSTEDELING_P;42.5;
2018;K53;BEVOPLLAAG_P;15;
2018;K53;BEVOPLMID_P;28;
2018;K53;BEVOPLHOOG_P;57;
2018;K53;BEVHHMKIND;596;
2018;K53;BEVHHMKIND_P;18.5;
2018;K53;BEV1P80PLUS;81;
2018;K53;BEV1P80PLUS_P;1.5;
2018;K53;BEV1P65_79V;217;
2018;K53;BEV1P65_79M;108;
2018;K53;BEV1P80PLUSV;64;
2018;K53;BEV1P80PLUSM;17;
2018;K53;BEV0_4;255;
2018;K53;BEV5_9;183;
2018;K53;BEV10_14;137;
2018;K53;BEV15_19;162;
2018;K53;BEV20_24;521;
2018;K53;BEV25_29;848;
2018;K53;BEV30_34;644;
2018;K53;BEV35_39;435;
2018;K53;BEV40_44;322;
2018;K53;BEV45_49;319;
2018;K53;BEV50_54;319;
2018;K53;BEV55_59;290;
2018;K53;BEV60_64;275;
2020;K53;BEVHHMKIND;571;
2019;K53;BEVHHMKIND;585;
2017;K53;BEVHHMKIND;604;
2016;K53;BEVHHMKIND;611;
2015;K53;BEVHHMKIND;611;
2020;K53;BEVHHMKIND_P;18.0;
2019;K53;BEVHHMKIND_P;18.3;
2017;K53;BEVHHMKIND_P;18.9;
2016;K53;BEVHHMKIND_P;19.2;
2015;K53;BEVHHMKIND_P;19.7;
2020;K53;BEV1P80PLUS;85;
2019;K53;BEV1P80PLUS;79;
2017;K53;BEV1P80PLUS;73;
2016;K53;BEV1P80PLUS;76;
2015;K53;BEV1P80PLUS;69;
2020;K53;BEV1P80PLUS_P;1.6;
2019;K53;BEV1P80PLUS_P;1.5;
2017;K53;BEV1P80PLUS_P;1.4;
2016;K53;BEV1P80PLUS_P;1.4;
2015;K53;BEV1P80PLUS_P;1.3;
2020;K53;BEV1P65_79V;219;
2019;K53;BEV1P65_79V;220;
2017;K53;BEV1P65_79V;208;
2016;K53;BEV1P65_79V;199;
2015;K53;BEV1P65_79V;198;
2020;K53;BEV1P65_79M;124;
2019;K53;BEV1P65_79M;116;
2017;K53;BEV1P65_79M;96;
2016;K53;BEV1P65_79M;86;
2015;K53;BEV1P65_79M;82;
2020;K53;BEV1P80PLUSV;64;
2019;K53;BEV1P80PLUSV;60;
2017;K53;BEV1P80PLUSV;59;
2016;K53;BEV1P80PLUSV;61;
2015;K53;BEV1P80PLUSV;55;
2020;K53;BEV1P80PLUSM;21;
2019;K53;BEV1P80PLUSM;19;
2017;K53;BEV1P80PLUSM;14;
2016;K53;BEV1P80PLUSM;15;
2015;K53;BEV1P80PLUSM;14;
2020;K53;BEV0_4;234;
2019;K53;BEV0_4;254;
2017;K53;BEV0_4;246;
2016;K53;BEV0_4;256;
2015;K53;BEV0_4;261;
2020;K53;BEV5_9;172;
2019;K53;BEV5_9;167;
2017;K53;BEV5_9;187;
2016;K53;BEV5_9;198;
2015;K53;BEV5_9;192;
2020;K53;BEV10_14;145;
2019;K53;BEV10_14;147;
2017;K53;BEV10_14;148;
2016;K53;BEV10_14;145;
2015;K53;BEV10_14;153;
2020;K53;BEV15_19;148;
2019;K53;BEV15_19;163;
2017;K53;BEV15_19;180;
2016;K53;BEV15_19;174;
2015;K53;BEV15_19;180;
2020;K53;BEV20_24;390;
2019;K53;BEV20_24;460;
2017;K53;BEV20_24;542;
2016;K53;BEV20_24;521;
2015;K53;BEV20_24;468;
2020;K53;BEV25_29;920;
2019;K53;BEV25_29;859;
2017;K53;BEV25_29;823;
2016;K53;BEV25_29;812;
2015;K53;BEV25_29;729;
2020;K53;BEV30_34;660;
2019;K53;BEV30_34;646;
2017;K53;BEV30_34;617;
2016;K53;BEV30_34;623;
2015;K53;BEV30_34;604;
2020;K53;BEV35_39;432;
2019;K53;BEV35_39;423;
2017;K53;BEV35_39;414;
2016;K53;BEV35_39;405;
2015;K53;BEV35_39;407;
2020;K53;BEV40_44;301;
2019;K53;BEV40_44;306;
2017;K53;BEV40_44;328;
2016;K53;BEV40_44;351;
2015;K53;BEV40_44;386;
2020;K53;BEV45_49;305;
2019;K53;BEV45_49;311;
2017;K53;BEV45_49;339;
2016;K53;BEV45_49;343;
2015;K53;BEV45_49;326;
2020;K53;BEV50_54;305;
2019;K53;BEV50_54;301;
2017;K53;BEV50_54;317;
2016;K53;BEV50_54;335;
2015;K53;BEV50_54;340;
2020;K53;BEV55_59;309;
2019;K53;BEV55_59;307;
2017;K53;BEV55_59;295;
2016;K53;BEV55_59;282;
2015;K53;BEV55_59;277;
2020;K53;BEV60_64;255;
2019;K53;BEV60_64;276;
2017;K53;BEV60_64;272;
2016;K53;BEV60_64;277;
2015;K53;BEV60_64;264;
2020;K53;BEV65_69;241;
2018;K53;IINKQ1_P;33;
2017;K53;IINKQ1_P;33;
2016;K53;IINKQ1_P;33;
2015;K53;IINKQ1_P;35;
2018;K53;IINKQ2_P;23;
2017;K53;IINKQ2_P;23;
2016;K53;IINKQ2_P;22;
2015;K53;IINKQ2_P;22;
2018;K53;IINKQ3_P;17;
2017;K53;IINKQ3_P;17;
2016;K53;IINKQ3_P;17;
2015;K53;IINKQ3_P;17;
2018;K53;IINKQ4_P;13;
2017;K53;IINKQ4_P;13;
2016;K53;IINKQ4_P;13;
2015;K53;IINKQ4_P;12;
2018;K53;IINKQ5_P;15;
2017;K53;IINKQ5_P;14;
2016;K53;IINKQ5_P;15;
2015;K53;IINKQ5_P;14;
2020;K54;BEVTOTAAL;9156;
2019;K54;BEVTOTAAL;9112;
2017;K54;BEVTOTAAL;9183;
2016;K54;BEVTOTAAL;9128;
2015;K54;BEVTOTAAL;9060;
2020;K54;BEVMAN;4300;
2019;K54;BEVMAN;4283;
2017;K54;BEVMAN;4269;
2016;K54;BEVMAN;4241;
2015;K54;BEVMAN;4150;
2020;K54;BEVVROUW;4856;
2019;K54;BEVVROUW;4829;
2017;K54;BEVVROUW;4914;
2016;K54;BEVVROUW;4887;
2015;K54;BEVVROUW;4910;
2020;K54;BEVMAN_P;47.0;
2019;K54;BEVMAN_P;47.0;
2017;K54;BEVMAN_P;46.5;
2016;K54;BEVMAN_P;46.5;
2015;K54;BEVMAN_P;45.8;
2020;K54;BEVVROUW_P;53.0;
2019;K54;BEVVROUW_P;53.0;
2017;K54;BEVVROUW_P;53.5;
2016;K54;BEVVROUW_P;53.5;
2015;K54;BEVVROUW_P;54.2;
2020;K54;BEVDICHT;9556;
2019;K54;BEVDICHT;9510;
2017;K54;BEVDICHT;9579;
2016;K54;BEVDICHT;9508;
2015;K54;BEVDICHT;9438;
2020;K54;BEVSUR;344;
2019;K54;BEVSUR;359;
2017;K54;BEVSUR;366;
2016;K54;BEVSUR;372;
2015;K54;BEVSUR;378;
2020;K54;BEVANTIL;94;
2019;K54;BEVANTIL;102;
2017;K54;BEVANTIL;96;
2016;K54;BEVANTIL;96;
2015;K54;BEVANTIL;102;
2020;K54;BEVTURK;136;
2019;K54;BEVTURK;129;
2017;K54;BEVTURK;136;
2016;K54;BEVTURK;118;
2015;K54;BEVTURK;124;
2020;K54;BEVMAROK;379;
2019;K54;BEVMAROK;387;
2017;K54;BEVMAROK;382;
2016;K54;BEVMAROK;376;
2015;K54;BEVMAROK;381;
2020;K54;BEVOVNW;904;
2019;K54;BEVOVNW;845;
2017;K54;BEVOVNW;754;
2016;K54;BEVOVNW;725;
2015;K54;BEVOVNW;727;
2020;K54;BEVWEST;1765;
2019;K54;BEVWEST;1702;
2017;K54;BEVWEST;1667;
2016;K54;BEVWEST;1598;
2015;K54;BEVWEST;1579;
2020;K54;BEVAUTOCH;5534;
2019;K54;BEVAUTOCH;5588;
2017;K54;BEVAUTOCH;5782;
2016;K54;BEVAUTOCH;5843;
2015;K54;BEVAUTOCH;5769;
2020;K54;BEVSUR_P;3.8;
2019;K54;BEVSUR_P;3.9;
2017;K54;BEVSUR_P;4.0;
2016;K54;BEVSUR_P;4.1;
2015;K54;BEVSUR_P;4.2;
2020;K54;BEVANTIL_P;1.0;
2019;K54;BEVANTIL_P;1.1;
2017;K54;BEVANTIL_P;1.0;
2016;K54;BEVANTIL_P;1.1;
2015;K54;BEVANTIL_P;1.1;
2020;K54;BEVTURK_P;1.5;
2019;K54;BEVTURK_P;1.4;
2017;K54;BEVTURK_P;1.5;
2016;K54;BEVTURK_P;1.3;
2015;K54;BEVTURK_P;1.4;
2020;K54;BEVMAROK_P;4.1;
2019;K54;BEVMAROK_P;4.2;
