jaar;gebiedcode15;gebiedcodetype;gebiednaam;variabele;waarde
2019;M;STADSDELEN;Oost;BEVOVNW;15935
2017;M;STADSDELEN;Oost;BEVOVNW;13912
2016;M;STADSDELEN;Oost;BEVOVNW;12956
2015;M;STADSDELEN;Oost;BEVOVNW;12032
2020;M;STADSDELEN;Oost;BEVWEST;26496
2019;M;STADSDELEN;Oost;BEVWEST;25167
2017;M;STADSDELEN;Oost;BEVWEST;22726
2016;M;STADSDELEN;Oost;BEVWEST;21302
2015;M;STADSDELEN;Oost;BEVWEST;20119
2020;M;STADSDELEN;Oost;BEVAUTOCH;69762
2019;M;STADSDELEN;Oost;BEVAUTOCH;70255
2017;M;STADSDELEN;Oost;BEVAUTOCH;70148
2016;M;STADSDELEN;Oost;BEVAUTOCH;68994
2015;M;STADSDELEN;Oost;BEVAUTOCH;67354
2020;M;STADSDELEN;Oost;BEVSUR_P;6.3
2019;M;STADSDELEN;Oost;BEVSUR_P;6.4
2017;M;STADSDELEN;Oost;BEVSUR_P;6.6
2016;M;STADSDELEN;Oost;BEVSUR_P;6.9
2015;M;STADSDELEN;Oost;BEVSUR_P;7.2
2020;M;STADSDELEN;Oost;BEVANTIL_P;1.1
2019;M;STADSDELEN;Oost;BEVANTIL_P;1.1
2017;M;STADSDELEN;Oost;BEVANTIL_P;1.1
2016;M;STADSDELEN;Oost;BEVANTIL_P;1.2
2015;M;STADSDELEN;Oost;BEVANTIL_P;1.2
2020;M;STADSDELEN;Oost;BEVTURK_P;4.0
2019;M;STADSDELEN;Oost;BEVTURK_P;4.1
2017;M;STADSDELEN;Oost;BEVTURK_P;4.2
2016;M;STADSDELEN;Oost;BEVTURK_P;4.3
2015;M;STADSDELEN;Oost;BEVTURK_P;4.5
2020;M;STADSDELEN;Oost;BEVMAROK_P;9.0
2019;M;STADSDELEN;Oost;BEVMAROK_P;9.0
2017;M;STADSDELEN;Oost;BEVMAROK_P;9.4
2016;M;STADSDELEN;Oost;BEVMAROK_P;9.6
2015;M;STADSDELEN;Oost;BEVMAROK_P;9.8
2020;M;STADSDELEN;Oost;BEVOVNW_P;11.9
2019;M;STADSDELEN;Oost;BEVOVNW_P;11.4
2017;M;STADSDELEN;Oost;BEVOVNW_P;10.2
2016;M;STADSDELEN;Oost;BEVOVNW_P;9.8
2015;M;STADSDELEN;Oost;BEVOVNW_P;9.3
2020;M;STADSDELEN;Oost;BEVWEST_P;18.7
2019;M;STADSDELEN;Oost;BEVWEST_P;17.9
2017;M;STADSDELEN;Oost;BEVWEST_P;16.7
2016;M;STADSDELEN;Oost;BEVWEST_P;16.1
2015;M;STADSDELEN;Oost;BEVWEST_P;15.6
2020;M;STADSDELEN;Oost;BEVAUTOCH_P;49.1
2019;M;STADSDELEN;Oost;BEVAUTOCH_P;50.1
2017;M;STADSDELEN;Oost;BEVAUTOCH_P;51.7
2016;M;STADSDELEN;Oost;BEVAUTOCH_P;52.1
2015;M;STADSDELEN;Oost;BEVAUTOCH_P;52.3
2020;M;STADSDELEN;Oost;BEVNW;45791
2019;M;STADSDELEN;Oost;BEVNW;44878
2017;M;STADSDELEN;Oost;BEVNW;42893
2016;M;STADSDELEN;Oost;BEVNW;42125
2015;M;STADSDELEN;Oost;BEVNW;41217
2020;M;STADSDELEN;Oost;BEVNW_P;32.2
2019;M;STADSDELEN;Oost;BEVNW_P;32.0
2017;M;STADSDELEN;Oost;BEVNW_P;31.6
2016;M;STADSDELEN;Oost;BEVNW_P;31.8
2015;M;STADSDELEN;Oost;BEVNW_P;32.0
2020;M;STADSDELEN;Oost;BEVEGNW;26174
2019;M;STADSDELEN;Oost;BEVEGNW;25366
2017;M;STADSDELEN;Oost;BEVEGNW;23763
2016;M;STADSDELEN;Oost;BEVEGNW;23149
2015;M;STADSDELEN;Oost;BEVEGNW;22618
2020;M;STADSDELEN;Oost;BEVEGWEST;16398
2019;M;STADSDELEN;Oost;BEVEGWEST;15129
2017;M;STADSDELEN;Oost;BEVEGWEST;12992
2016;M;STADSDELEN;Oost;BEVEGWEST;11782
2015;M;STADSDELEN;Oost;BEVEGWEST;10891
2020;M;STADSDELEN;Oost;BEVNSTEDELING;46901
2019;M;STADSDELEN;Oost;BEVNSTEDELING;47102
2017;M;STADSDELEN;Oost;BEVNSTEDELING;46947
2016;M;STADSDELEN;Oost;BEVNSTEDELING;45584
2015;M;STADSDELEN;Oost;BEVNSTEDELING;43972
2020;M;STADSDELEN;Oost;BEVNSTEDELING_P;33.0
2019;M;STADSDELEN;Oost;BEVNSTEDELING_P;33.6
2017;M;STADSDELEN;Oost;BEVNSTEDELING_P;34.6
2016;M;STADSDELEN;Oost;BEVNSTEDELING_P;34.4
2015;M;STADSDELEN;Oost;BEVNSTEDELING_P;34.2
2017;M;STADSDELEN;Oost;BEVOPLLAAG_P;21
2016;M;STADSDELEN;Oost;BEVOPLLAAG_P;20
2015;M;STADSDELEN;Oost;BEVOPLLAAG_P;21
2017;M;STADSDELEN;Oost;BEVOPLMID_P;28
2016;M;STADSDELEN;Oost;BEVOPLMID_P;29
2015;M;STADSDELEN;Oost;BEVOPLMID_P;30
2017;M;STADSDELEN;Oost;BEVOPLHOOG_P;51
2016;M;STADSDELEN;Oost;BEVOPLHOOG_P;51
2015;M;STADSDELEN;Oost;BEVOPLHOOG_P;49
2020;M;STADSDELEN;Oost;BEVHHMKIND;19399
2019;M;STADSDELEN;Oost;BEVHHMKIND;19281
2017;M;STADSDELEN;Oost;BEVHHMKIND;18689
2016;M;STADSDELEN;Oost;BEVHHMKIND;18503
2015;M;STADSDELEN;Oost;BEVHHMKIND;18285
2020;M;STADSDELEN;Oost;BEVHHMKIND_P;25.7
2019;M;STADSDELEN;Oost;BEVHHMKIND_P;25.9
2017;M;STADSDELEN;Oost;BEVHHMKIND_P;26.2
2016;M;STADSDELEN;Oost;BEVHHMKIND_P;26.6
2015;M;STADSDELEN;Oost;BEVHHMKIND_P;27.1
2020;M;STADSDELEN;Oost;BEV1P80PLUS;1391
2019;M;STADSDELEN;Oost;BEV1P80PLUS;1349
2018;M;STADSDELEN;Oost;BEVTOTAAL;137454
2018;M;STADSDELEN;Oost;BEVMAN;68159
2018;M;STADSDELEN;Oost;BEVVROUW;69294
2018;M;STADSDELEN;Oost;BEVMAN_P;49.6
2018;M;STADSDELEN;Oost;BEVVROUW_P;50.4
2018;M;STADSDELEN;Oost;BEVDICHT;7785
2018;M;STADSDELEN;Oost;BEVSUR;9015
2018;M;STADSDELEN;Oost;BEVANTIL;1536
2018;M;STADSDELEN;Oost;BEVTURK;5696
2018;M;STADSDELEN;Oost;BEVMAROK;12727
2018;M;STADSDELEN;Oost;BEVOVNW;14712
2018;M;STADSDELEN;Oost;BEVWEST;23808
2018;M;STADSDELEN;Oost;BEVAUTOCH;69960
2018;M;STADSDELEN;Oost;BEVSUR_P;6.6
2018;M;STADSDELEN;Oost;BEVANTIL_P;1.1
2018;M;STADSDELEN;Oost;BEVTURK_P;4.1
2018;M;STADSDELEN;Oost;BEVMAROK_P;9.3
2018;M;STADSDELEN;Oost;BEVOVNW_P;10.7
2018;M;STADSDELEN;Oost;BEVWEST_P;17.3
2018;M;STADSDELEN;Oost;BEVAUTOCH_P;50.9
2018;M;STADSDELEN;Oost;BEVNW;43686
2018;M;STADSDELEN;Oost;BEVNW_P;31.8
2018;M;STADSDELEN;Oost;BEVEGNW;24420
2018;M;STADSDELEN;Oost;BEVEGWEST;13866
2018;M;STADSDELEN;Oost;BEVNSTEDELING;46752
2018;M;STADSDELEN;Oost;BEVNSTEDELING_P;34.0
2018;M;STADSDELEN;Oost;BEVOPLLAAG_P;19
2018;M;STADSDELEN;Oost;BEVOPLMID_P;28
2018;M;STADSDELEN;Oost;BEVOPLHOOG_P;53
2018;M;STADSDELEN;Oost;BEVHHMKIND;19023
2018;M;STADSDELEN;Oost;BEVHHMKIND_P;26.2
2018;M;STADSDELEN;Oost;BEV1P80PLUS;1314
2018;M;STADSDELEN;Oost;BEV1P80PLUS_P;1.0
2018;M;STADSDELEN;Oost;BEV1P65_79V;2774
2018;M;STADSDELEN;Oost;BEV1P65_79M;1989
2018;M;STADSDELEN;Oost;BEV1P80PLUSV;972
2018;M;STADSDELEN;Oost;BEV1P80PLUSM;342
2018;M;STADSDELEN;Oost;BEV0_4;7556
2018;M;STADSDELEN;Oost;BEV5_9;7342
2018;M;STADSDELEN;Oost;BEV10_14;7086
2018;M;STADSDELEN;Oost;BEV15_19;7084
2018;M;STADSDELEN;Oost;BEV20_24;11818
2018;M;STADSDELEN;Oost;BEV25_29;15017
2018;M;STADSDELEN;Oost;BEV30_34;13527
2018;M;STADSDELEN;Oost;BEV35_39;10812
2018;M;STADSDELEN;Oost;BEV40_44;9776
2018;M;STADSDELEN;Oost;BEV45_49;10322
2018;M;STADSDELEN;Oost;BEV50_54;9221
2018;M;STADSDELEN;Oost;BEV55_59;8075
2018;M;STADSDELEN;Oost;BEV60_64;6458
2017;M;STADSDELEN;Oost;BEV1P80PLUS;1272
2016;M;STADSDELEN;Oost;BEV1P80PLUS;1244
2015;M;STADSDELEN;Oost;BEV1P80PLUS;1231
2020;M;STADSDELEN;Oost;BEV1P80PLUS_P;1.0
2019;M;STADSDELEN;Oost;BEV1P80PLUS_P;1.0
2017;M;STADSDELEN;Oost;BEV1P80PLUS_P;0.9
2016;M;STADSDELEN;Oost;BEV1P80PLUS_P;0.9
2015;M;STADSDELEN;Oost;BEV1P80PLUS_P;1.0
2020;M;STADSDELEN;Oost;BEV1P65_79V;3116
2019;M;STADSDELEN;Oost;BEV1P65_79V;2936
2017;M;STADSDELEN;Oost;BEV1P65_79V;2596
2016;M;STADSDELEN;Oost;BEV1P65_79V;2441
2015;M;STADSDELEN;Oost;BEV1P65_79V;2279
2020;M;STADSDELEN;Oost;BEV1P65_79M;2270
2019;M;STADSDELEN;Oost;BEV1P65_79M;2101
2017;M;STADSDELEN;Oost;BEV1P65_79M;1858
2016;M;STADSDELEN;Oost;BEV1P65_79M;1721
2015;M;STADSDELEN;Oost;BEV1P65_79M;1599
2020;M;STADSDELEN;Oost;BEV1P80PLUSV;1014
2019;M;STADSDELEN;Oost;BEV1P80PLUSV;993
2017;M;STADSDELEN;Oost;BEV1P80PLUSV;953
2016;M;STADSDELEN;Oost;BEV1P80PLUSV;943
2015;M;STADSDELEN;Oost;BEV1P80PLUSV;936
2020;M;STADSDELEN;Oost;BEV1P80PLUSM;377
2019;M;STADSDELEN;Oost;BEV1P80PLUSM;356
2017;M;STADSDELEN;Oost;BEV1P80PLUSM;319
2016;M;STADSDELEN;Oost;BEV1P80PLUSM;301
2015;M;STADSDELEN;Oost;BEV1P80PLUSM;295
2020;M;STADSDELEN;Oost;BEV0_4;7463
2019;M;STADSDELEN;Oost;BEV0_4;7525
2017;M;STADSDELEN;Oost;BEV0_4;7643
2016;M;STADSDELEN;Oost;BEV0_4;7835
2015;M;STADSDELEN;Oost;BEV0_4;8207
2020;M;STADSDELEN;Oost;BEV5_9;6688
2019;M;STADSDELEN;Oost;BEV5_9;7076
2017;M;STADSDELEN;Oost;BEV5_9;7553
2016;M;STADSDELEN;Oost;BEV5_9;7635
2015;M;STADSDELEN;Oost;BEV5_9;7632
2020;M;STADSDELEN;Oost;BEV10_14;7229
2019;M;STADSDELEN;Oost;BEV10_14;7141
2017;M;STADSDELEN;Oost;BEV10_14;6975
2016;M;STADSDELEN;Oost;BEV10_14;6823
2015;M;STADSDELEN;Oost;BEV10_14;6637
2020;M;STADSDELEN;Oost;BEV15_19;7589
2019;M;STADSDELEN;Oost;BEV15_19;7534
2017;M;STADSDELEN;Oost;BEV15_19;6841
2016;M;STADSDELEN;Oost;BEV15_19;6647
2015;M;STADSDELEN;Oost;BEV15_19;6183
2020;M;STADSDELEN;Oost;BEV20_24;11181
2019;M;STADSDELEN;Oost;BEV20_24;11860
2017;M;STADSDELEN;Oost;BEV20_24;12460
2016;M;STADSDELEN;Oost;BEV20_24;12148
2015;M;STADSDELEN;Oost;BEV20_24;11336
2020;M;STADSDELEN;Oost;BEV25_29;16606
2019;M;STADSDELEN;Oost;BEV25_29;15882
2017;M;STADSDELEN;Oost;BEV25_29;14527
2016;M;STADSDELEN;Oost;BEV25_29;13439
2015;M;STADSDELEN;Oost;BEV25_29;12634
2020;M;STADSDELEN;Oost;BEV30_34;14942
2019;M;STADSDELEN;Oost;BEV30_34;14271
2017;M;STADSDELEN;Oost;BEV30_34;12890
2016;M;STADSDELEN;Oost;BEV30_34;12381
2015;M;STADSDELEN;Oost;BEV30_34;11936
2020;M;STADSDELEN;Oost;BEV35_39;11359
2019;M;STADSDELEN;Oost;BEV35_39;10900
2017;M;STADSDELEN;Oost;BEV35_39;10898
2016;M;STADSDELEN;Oost;BEV35_39;10664
2015;M;STADSDELEN;Oost;BEV35_39;10501
2020;M;STADSDELEN;Oost;BEV40_44;9547
2019;M;STADSDELEN;Oost;BEV40_44;9724
2017;M;STADSDELEN;Oost;BEV40_44;9988
2016;M;STADSDELEN;Oost;BEV40_44;10274
2015;M;STADSDELEN;Oost;BEV40_44;10643
2020;M;STADSDELEN;Oost;BEV45_49;10043
2019;M;STADSDELEN;Oost;BEV45_49;10228
2017;M;STADSDELEN;Oost;BEV45_49;10198
2016;M;STADSDELEN;Oost;BEV45_49;10009
2015;M;STADSDELEN;Oost;BEV45_49;9747
2020;M;STADSDELEN;Oost;BEV50_54;9381
2019;M;STADSDELEN;Oost;BEV50_54;9253
2017;M;STADSDELEN;Oost;BEV50_54;9058
2016;M;STADSDELEN;Oost;BEV50_54;8855
2015;M;STADSDELEN;Oost;BEV50_54;8661
2020;M;STADSDELEN;Oost;BEV55_59;8415
2019;M;STADSDELEN;Oost;BEV55_59;8193
2017;M;STADSDELEN;Oost;BEV55_59;7819
2016;M;STADSDELEN;Oost;BEV55_59;7634
2015;M;STADSDELEN;Oost;BEV55_59;7284
2020;M;STADSDELEN;Oost;BEV60_64;6981
2019;M;STADSDELEN;Oost;BEV60_64;6716
2017;M;STADSDELEN;Oost;BEV60_64;6300
2016;M;STADSDELEN;Oost;BEV60_64;6004
2015;M;STADSDELEN;Oost;BEV60_64;5854
2020;M;STADSDELEN;Oost;BEV65_69;5480
2018;M;STADSDELEN;Oost;IINKQ1_P;27
2017;M;STADSDELEN;Oost;IINKQ1_P;27
2016;M;STADSDELEN;Oost;IINKQ1_P;28
2015;M;STADSDELEN;Oost;IINKQ1_P;29
2018;M;STADSDELEN;Oost;IINKQ2_P;20
2017;M;STADSDELEN;Oost;IINKQ2_P;19
2016;M;STADSDELEN;Oost;IINKQ2_P;20
2015;M;STADSDELEN;Oost;IINKQ2_P;19
2018;M;STADSDELEN;Oost;IINKQ3_P;17
2017;M;STADSDELEN;Oost;IINKQ3_P;17
2016;M;STADSDELEN;Oost;IINKQ3_P;17
2015;M;STADSDELEN;Oost;IINKQ3_P;17
2018;M;STADSDELEN;Oost;IINKQ4_P;15
2017;M;STADSDELEN;Oost;IINKQ4_P;15
2016;M;STADSDELEN;Oost;IINKQ4_P;14
2015;M;STADSDELEN;Oost;IINKQ4_P;14
2018;M;STADSDELEN;Oost;IINKQ5_P;21
2017;M;STADSDELEN;Oost;IINKQ5_P;21
2016;M;STADSDELEN;Oost;IINKQ5_P;21
2015;M;STADSDELEN;Oost;IINKQ5_P;20
2020;N;STADSDELEN;Noord;BEVTOTAAL;99238
2019;N;STADSDELEN;Noord;BEVTOTAAL;97200
2017;N;STADSDELEN;Noord;BEVTOTAAL;94766
2016;N;STADSDELEN;Noord;BEVTOTAAL;92917
2015;N;STADSDELEN;Noord;BEVTOTAAL;91324
2020;N;STADSDELEN;Noord;BEVMAN;48717
2019;N;STADSDELEN;Noord;BEVMAN;47758
2017;N;STADSDELEN;Noord;BEVMAN;46389
2016;N;STADSDELEN;Noord;BEVMAN;45367
2015;N;STADSDELEN;Noord;BEVMAN;44476
2020;N;STADSDELEN;Noord;BEVVROUW;50520
2019;N;STADSDELEN;Noord;BEVVROUW;49442
2017;N;STADSDELEN;Noord;BEVVROUW;48377
2016;N;STADSDELEN;Noord;BEVVROUW;47550
2015;N;STADSDELEN;Noord;BEVVROUW;46848
2020;N;STADSDELEN;Noord;BEVMAN_P;49.1
2019;N;STADSDELEN;Noord;BEVMAN_P;49.1
2017;N;STADSDELEN;Noord;BEVMAN_P;49.0
2016;N;STADSDELEN;Noord;BEVMAN_P;48.8
2015;N;STADSDELEN;Noord;BEVMAN_P;48.7
2020;N;STADSDELEN;Noord;BEVVROUW_P;50.9
2019;N;STADSDELEN;Noord;BEVVROUW_P;50.9
2017;N;STADSDELEN;Noord;BEVVROUW_P;51.0
2016;N;STADSDELEN;Noord;BEVVROUW_P;51.2
2015;N;STADSDELEN;Noord;BEVVROUW_P;51.3
2020;N;STADSDELEN;Noord;BEVDICHT;2405
2019;N;STADSDELEN;Noord;BEVDICHT;2355
2017;N;STADSDELEN;Noord;BEVDICHT;2269
2016;N;STADSDELEN;Noord;BEVDICHT;2224
2015;N;STADSDELEN;Noord;BEVDICHT;2186
2020;N;STADSDELEN;Noord;BEVSUR;6815
2019;N;STADSDELEN;Noord;BEVSUR;6809
2017;N;STADSDELEN;Noord;BEVSUR;6942
2016;N;STADSDELEN;Noord;BEVSUR;7086
2015;N;STADSDELEN;Noord;BEVSUR;7088
2020;N;STADSDELEN;Noord;BEVANTIL;1279
2019;N;STADSDELEN;Noord;BEVANTIL;1218
2017;N;STADSDELEN;Noord;BEVANTIL;1232
2016;N;STADSDELEN;Noord;BEVANTIL;1226
2015;N;STADSDELEN;Noord;BEVANTIL;1214
2020;N;STADSDELEN;Noord;BEVTURK;6102
2019;N;STADSDELEN;Noord;BEVTURK;6099
2017;N;STADSDELEN;Noord;BEVTURK;6092
2016;N;STADSDELEN;Noord;BEVTURK;6006
2015;N;STADSDELEN;Noord;BEVTURK;5970
2020;N;STADSDELEN;Noord;BEVMAROK;9635
2019;N;STADSDELEN;Noord;BEVMAROK;9572
2017;N;STADSDELEN;Noord;BEVMAROK;9386
2016;N;STADSDELEN;Noord;BEVMAROK;9265
2015;N;STADSDELEN;Noord;BEVMAROK;9094
2020;N;STADSDELEN;Noord;BEVOVNW;14309
2019;N;STADSDELEN;Noord;BEVOVNW;13526
2017;N;STADSDELEN;Noord;BEVOVNW;12448
2016;N;STADSDELEN;Noord;BEVOVNW;11763
2015;N;STADSDELEN;Noord;BEVOVNW;11227
2020;N;STADSDELEN;Noord;BEVWEST;13051
2019;N;STADSDELEN;Noord;BEVWEST;12296
2017;N;STADSDELEN;Noord;BEVWEST;11079
2016;N;STADSDELEN;Noord;BEVWEST;10440
2015;N;STADSDELEN;Noord;BEVWEST;9824
2020;N;STADSDELEN;Noord;BEVAUTOCH;48047
2019;N;STADSDELEN;Noord;BEVAUTOCH;47680
2017;N;STADSDELEN;Noord;BEVAUTOCH;47587
2016;N;STADSDELEN;Noord;BEVAUTOCH;47131
2015;N;STADSDELEN;Noord;BEVAUTOCH;46907
2020;N;STADSDELEN;Noord;BEVSUR_P;6.9
2019;N;STADSDELEN;Noord;BEVSUR_P;7.0
2017;N;STADSDELEN;Noord;BEVSUR_P;7.3
2016;N;STADSDELEN;Noord;BEVSUR_P;7.6
2015;N;STADSDELEN;Noord;BEVSUR_P;7.8
2020;N;STADSDELEN;Noord;BEVANTIL_P;1.3
2019;N;STADSDELEN;Noord;BEVANTIL_P;1.3
2017;N;STADSDELEN;Noord;BEVANTIL_P;1.3
2016;N;STADSDELEN;Noord;BEVANTIL_P;1.3
2015;N;STADSDELEN;Noord;BEVANTIL_P;1.3
2020;N;STADSDELEN;Noord;BEVTURK_P;6.1
2019;N;STADSDELEN;Noord;BEVTURK_P;6.3
2017;N;STADSDELEN;Noord;BEVTURK_P;6.4
2016;N;STADSDELEN;Noord;BEVTURK_P;6.5
2015;N;STADSDELEN;Noord;BEVTURK_P;6.5
2020;N;STADSDELEN;Noord;BEVMAROK_P;9.7
2019;N;STADSDELEN;Noord;BEVMAROK_P;9.8
2017;N;STADSDELEN;Noord;BEVMAROK_P;9.9
2016;N;STADSDELEN;Noord;BEVMAROK_P;10.0
2015;N;STADSDELEN;Noord;BEVMAROK_P;10.0
2020;N;STADSDELEN;Noord;BEVOVNW_P;14.4
2019;N;STADSDELEN;Noord;BEVOVNW_P;13.9
2017;N;STADSDELEN;Noord;BEVOVNW_P;13.1
2016;N;STADSDELEN;Noord;BEVOVNW_P;12.7
2015;N;STADSDELEN;Noord;BEVOVNW_P;12.3
2020;N;STADSDELEN;Noord;BEVWEST_P;13.2
2019;N;STADSDELEN;Noord;BEVWEST_P;12.7
2017;N;STADSDELEN;Noord;BEVWEST_P;11.7
2016;N;STADSDELEN;Noord;BEVWEST_P;11.2
2015;N;STADSDELEN;Noord;BEVWEST_P;10.8
2020;N;STADSDELEN;Noord;BEVAUTOCH_P;48.4
2019;N;STADSDELEN;Noord;BEVAUTOCH_P;49.1
2017;N;STADSDELEN;Noord;BEVAUTOCH_P;50.2
2016;N;STADSDELEN;Noord;BEVAUTOCH_P;50.7
2015;N;STADSDELEN;Noord;BEVAUTOCH_P;51.4
2020;N;STADSDELEN;Noord;BEVNW;38140
2019;N;STADSDELEN;Noord;BEVNW;37224
2017;N;STADSDELEN;Noord;BEVNW;36100
2016;N;STADSDELEN;Noord;BEVNW;35346
2015;N;STADSDELEN;Noord;BEVNW;34593
2020;N;STADSDELEN;Noord;BEVNW_P;38.4
2019;N;STADSDELEN;Noord;BEVNW_P;38.3
2017;N;STADSDELEN;Noord;BEVNW_P;38.1
2016;N;STADSDELEN;Noord;BEVNW_P;38.0
2015;N;STADSDELEN;Noord;BEVNW_P;37.9
2020;N;STADSDELEN;Noord;BEVEGNW;20087
2019;N;STADSDELEN;Noord;BEVEGNW;19487
2017;N;STADSDELEN;Noord;BEVEGNW;18719
2016;N;STADSDELEN;Noord;BEVEGNW;18233
2015;N;STADSDELEN;Noord;BEVEGNW;17977
2020;N;STADSDELEN;Noord;BEVEGWEST;7517
2019;N;STADSDELEN;Noord;BEVEGWEST;6924
2017;N;STADSDELEN;Noord;BEVEGWEST;6002
2016;N;STADSDELEN;Noord;BEVEGWEST;5488
2015;N;STADSDELEN;Noord;BEVEGWEST;5029
2020;N;STADSDELEN;Noord;BEVNSTEDELING;18703
2019;N;STADSDELEN;Noord;BEVNSTEDELING;17800
2017;N;STADSDELEN;Noord;BEVNSTEDELING;16505
2016;N;STADSDELEN;Noord;BEVNSTEDELING;15534
2015;N;STADSDELEN;Noord;BEVNSTEDELING;14913
2020;N;STADSDELEN;Noord;BEVNSTEDELING_P;18.8
2019;N;STADSDELEN;Noord;BEVNSTEDELING_P;18.3
2017;N;STADSDELEN;Noord;BEVNSTEDELING_P;17.4
2016;N;STADSDELEN;Noord;BEVNSTEDELING_P;16.7
2015;N;STADSDELEN;Noord;BEVNSTEDELING_P;16.3
2017;N;STADSDELEN;Noord;BEVOPLLAAG_P;34
2016;N;STADSDELEN;Noord;BEVOPLLAAG_P;35
2015;N;STADSDELEN;Noord;BEVOPLLAAG_P;37
2017;N;STADSDELEN;Noord;BEVOPLMID_P;38
2016;N;STADSDELEN;Noord;BEVOPLMID_P;39
2015;N;STADSDELEN;Noord;BEVOPLMID_P;38
2017;N;STADSDELEN;Noord;BEVOPLHOOG_P;28
2016;N;STADSDELEN;Noord;BEVOPLHOOG_P;26
2015;N;STADSDELEN;Noord;BEVOPLHOOG_P;24
2020;N;STADSDELEN;Noord;BEVHHMKIND;15791
2019;N;STADSDELEN;Noord;BEVHHMKIND;15618
2017;N;STADSDELEN;Noord;BEVHHMKIND;15287
2016;N;STADSDELEN;Noord;BEVHHMKIND;15093
2015;N;STADSDELEN;Noord;BEVHHMKIND;14775
2020;N;STADSDELEN;Noord;BEVHHMKIND_P;32.4
2019;N;STADSDELEN;Noord;BEVHHMKIND_P;32.9
2017;N;STADSDELEN;Noord;BEVHHMKIND_P;33.2
2016;N;STADSDELEN;Noord;BEVHHMKIND_P;33.6
2015;N;STADSDELEN;Noord;BEVHHMKIND_P;33.4
2020;N;STADSDELEN;Noord;BEV1P80PLUS;2122
2019;N;STADSDELEN;Noord;BEV1P80PLUS;2124
2017;N;STADSDELEN;Noord;BEV1P80PLUS;2148
2016;N;STADSDELEN;Noord;BEV1P80PLUS;2151
2015;N;STADSDELEN;Noord;BEV1P80PLUS;2084
2020;N;STADSDELEN;Noord;BEV1P80PLUS_P;2.1
2019;N;STADSDELEN;Noord;BEV1P80PLUS_P;2.2
2017;N;STADSDELEN;Noord;BEV1P80PLUS_P;2.3
2016;N;STADSDELEN;Noord;BEV1P80PLUS_P;2.3
2015;N;STADSDELEN;Noord;BEV1P80PLUS_P;2.3
2020;N;STADSDELEN;Noord;BEV1P65_79V;2497
2019;N;STADSDELEN;Noord;BEV1P65_79V;2475
2017;N;STADSDELEN;Noord;BEV1P65_79V;2434
2016;N;STADSDELEN;Noord;BEV1P65_79V;2447
2015;N;STADSDELEN;Noord;BEV1P65_79V;2440
2020;N;STADSDELEN;Noord;BEV1P65_79M;1573
2019;N;STADSDELEN;Noord;BEV1P65_79M;1510
2017;N;STADSDELEN;Noord;BEV1P65_79M;1404
2016;N;STADSDELEN;Noord;BEV1P65_79M;1345
2015;N;STADSDELEN;Noord;BEV1P65_79M;1294
2020;N;STADSDELEN;Noord;BEV1P80PLUSV;1590
2019;N;STADSDELEN;Noord;BEV1P80PLUSV;1595
2017;N;STADSDELEN;Noord;BEV1P80PLUSV;1646
2016;N;STADSDELEN;Noord;BEV1P80PLUSV;1648
2015;N;STADSDELEN;Noord;BEV1P80PLUSV;1603
2020;N;STADSDELEN;Noord;BEV1P80PLUSM;532
2019;N;STADSDELEN;Noord;BEV1P80PLUSM;529
2017;N;STADSDELEN;Noord;BEV1P80PLUSM;502
2016;N;STADSDELEN;Noord;BEV1P80PLUSM;503
2015;N;STADSDELEN;Noord;BEV1P80PLUSM;481
2018;N;STADSDELEN;Noord;BEVTOTAAL;96275
2018;N;STADSDELEN;Noord;BEVMAN;47215
2018;N;STADSDELEN;Noord;BEVVROUW;49060
2018;N;STADSDELEN;Noord;BEVMAN_P;49.0
2018;N;STADSDELEN;Noord;BEVVROUW_P;51.0
2018;N;STADSDELEN;Noord;BEVDICHT;2332
2018;N;STADSDELEN;Noord;BEVSUR;6829
2018;N;STADSDELEN;Noord;BEVANTIL;1238
2018;N;STADSDELEN;Noord;BEVTURK;6057
2018;N;STADSDELEN;Noord;BEVMAROK;9394
2018;N;STADSDELEN;Noord;BEVOVNW;13061
2018;N;STADSDELEN;Noord;BEVWEST;11857
2018;N;STADSDELEN;Noord;BEVAUTOCH;47839
2018;N;STADSDELEN;Noord;BEVSUR_P;7.1
2018;N;STADSDELEN;Noord;BEVANTIL_P;1.3
2018;N;STADSDELEN;Noord;BEVTURK_P;6.3
2018;N;STADSDELEN;Noord;BEVMAROK_P;9.8
2018;N;STADSDELEN;Noord;BEVOVNW_P;13.6
2018;N;STADSDELEN;Noord;BEVWEST_P;12.3
2018;N;STADSDELEN;Noord;BEVAUTOCH_P;49.7
2018;N;STADSDELEN;Noord;BEVNW;36579
2018;N;STADSDELEN;Noord;BEVNW_P;38.0
2018;N;STADSDELEN;Noord;BEVEGNW;19063
2018;N;STADSDELEN;Noord;BEVEGWEST;6569
2018;N;STADSDELEN;Noord;BEVNSTEDELING;17356
2018;N;STADSDELEN;Noord;BEVNSTEDELING_P;18.0
2018;N;STADSDELEN;Noord;BEVOPLLAAG_P;34
2018;N;STADSDELEN;Noord;BEVOPLMID_P;37
2018;N;STADSDELEN;Noord;BEVOPLHOOG_P;29
2018;N;STADSDELEN;Noord;BEVHHMKIND;15515
2018;N;STADSDELEN;Noord;BEVHHMKIND_P;33.1
