PC6;Buurt2020;BU_NAAM;Wijk2020;WK_NAAM;Gemeente2020;GM_NAAM
1071XB;3634705;Hondecoeterbuurt;36347;Museumkwartier;363;Amsterdam
1071XC;3634705;Hondecoeterbuurt;36347;Museumkwartier;363;Amsterdam
1071XD;3634700;Johannnes Vermeerbuurt;36347;Museumkwartier;363;Amsterdam
1071XE;3634700;Johannnes Vermeerbuurt;36347;Museumkwartier;363;Amsterdam
1071XG;3634700;Johannnes Vermeerbuurt;36347;Museumkwartier;363;Amsterdam
1071XH;3634705;Hondecoeterbuurt;36347;Museumkwartier;363;Amsterdam
1071XJ;3634705;Hondecoeterbuurt;36347;Museumkwartier;363;Amsterdam
1071XK;3634700;Johannnes Vermeerbuurt;36347;Museumkwartier;363;Amsterdam
1071XL;3634700;Johannnes Vermeerbuurt;36347;Museumkwartier;363;Amsterdam
1071XL;3634709;Duivelseiland;36347;Museumkwartier;363;Amsterdam
1071XM;3634709;Duivelseiland;36347;Museumkwartier;363;Amsterdam
1071XN;3634709;Duivelseiland;36347;Museumkwartier;363;Amsterdam
1071XP;3634709;Duivelseiland;36347;Museumkwartier;363;Amsterdam
1071XR;3634706;Harmoniehofbuurt;36347;Museumkwartier;363;Amsterdam
1071XS;3634706;Harmoniehofbuurt;36347;Museumkwartier;363;Amsterdam
1071XT;3634706;Harmoniehofbuurt;36347;Museumkwartier;363;Amsterdam
1071XV;3634706;Harmoniehofbuurt;36347;Museumkwartier;363;Amsterdam
1071XW;3634706;Harmoniehofbuurt;36347;Museumkwartier;363;Amsterdam
1071XX;3634707;Museumplein;36347;Museumkwartier;363;Amsterdam
1071XZ;3634701;P.C. Hooftbuurt;36347;Museumkwartier;363;Amsterdam
1071XZ;3634707;Museumplein;36347;Museumkwartier;363;Amsterdam
1071ZA;3634701;P.C. Hooftbuurt;36347;Museumkwartier;363;Amsterdam
1071ZB;3634701;P.C. Hooftbuurt;36347;Museumkwartier;363;Amsterdam
1071ZB;3634707;Museumplein;36347;Museumkwartier;363;Amsterdam
1071ZC;3634700;Johannnes Vermeerbuurt;36347;Museumkwartier;363;Amsterdam
1071ZD;3634701;P.C. Hooftbuurt;36347;Museumkwartier;363;Amsterdam
1071ZD;3634707;Museumplein;36347;Museumkwartier;363;Amsterdam
1071ZE;3634702;Concertgebouwbuurt;36347;Museumkwartier;363;Amsterdam
1071ZG;3634702;Concertgebouwbuurt;36347;Museumkwartier;363;Amsterdam
1071ZH;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZJ;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZK;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZL;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZM;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZN;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZP;3634702;Concertgebouwbuurt;36347;Museumkwartier;363;Amsterdam
1071ZR;3634702;Concertgebouwbuurt;36347;Museumkwartier;363;Amsterdam
1071ZS;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZT;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZV;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZW;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZX;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1071ZZ;3634703;Cornelis Schuytbuurt;36347;Museumkwartier;363;Amsterdam
1072AA;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AB;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AC;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AD;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AE;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072AE;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AG;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AH;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AJ;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AK;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AL;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AM;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AN;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072AP;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072AR;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072AS;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072AT;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072AT;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072AV;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072AW;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072AX;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072AZ;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072BB;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BC;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BD;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BE;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BG;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BH;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BJ;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BK;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BL;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BM;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BN;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BP;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072BR;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BS;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BT;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BV;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BW;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072BX;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072BZ;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072CA;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072CB;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072CC;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072CD;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072CE;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072CG;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072CH;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072CJ;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072CK;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072CL;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072CM;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072CN;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072CP;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072CR;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072CS;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072CT;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072CV;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072CW;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072CX;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072CZ;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072DA;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072EA;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072EB;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072EC;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072ED;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072EE;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072EG;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072EH;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072EJ;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072EK;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072EL;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072EM;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072EN;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072EP;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072ER;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072ES;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072ET;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072EV;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072EW;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072EX;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072EZ;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072GA;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072GB;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072GC;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GD;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GE;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GG;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GH;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GJ;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GK;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GL;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GM;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GN;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GP;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GR;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GS;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GT;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GV;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GW;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GX;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072GZ;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HA;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HB;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HC;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HD;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HE;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HG;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HH;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HJ;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HK;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HL;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072HM;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HN;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HP;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HR;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072HS;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HT;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072HV;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JA;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JB;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JC;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JD;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JE;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JG;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JH;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JJ;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JJ;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JK;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JL;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JM;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JN;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JP;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JR;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JS;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JT;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JV;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JW;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JX;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072JZ;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KA;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KD;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KE;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KG;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KH;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KJ;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KK;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KN;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KP;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KV;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KW;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KX;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072KZ;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072LA;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072LB;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072LB;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072LC;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072LD;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072LE;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072LG;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072LH;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072LJ;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072LK;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072LL;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072LM;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072LM;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072LN;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072LP;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072LR;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072LS;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072LT;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072LV;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072LW;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072LZ;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072MA;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072MB;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072ME;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072MG;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072MH;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072MK;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072ML;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072MN;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072NA;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072NB;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072NC;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072ND;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072NE;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072NG;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072NH;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072NJ;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072NK;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072NL;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072NM;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072NN;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072NP;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072NR;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072NS;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072NT;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072NV;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072NX;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072NZ;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072PA;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072PB;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072PC;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072PD;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072PE;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072PG;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072PH;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072PJ;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072PL;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072PM;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072PN;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RA;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RB;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RC;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RD;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RE;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RG;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RS;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RT;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RV;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RW;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RX;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072RX;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SB;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SC;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SE;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SG;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SH;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SJ;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SK;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SL;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SM;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SN;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SP;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SR;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072ST;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SV;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SW;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SX;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072SZ;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072TA;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072TB;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072TC;3632503;Cornelis Troostbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072TD;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072TE;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072TG;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072TH;3632502;Lizzy Ansinghbuurt;36325;Nieuwe Pijp;363;Amsterdam
1072TJ;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072TK;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072TL;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072TM;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072TN;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072TP;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072TR;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072TS;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072TT;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072TV;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072TW;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072TX;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072TZ;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072TZ;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072VA;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072VB;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072VC;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072VD;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072VE;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072VE;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
1072VG;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072VH;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072VJ;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072VK;3632402;Frans Halsbuurt;36324;Oude Pijp;363;Amsterdam
1072VL;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072VM;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072VN;3632401;Gerard Doubuurt;36324;Oude Pijp;363;Amsterdam
1072VP;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072VR;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072VS;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072VT;3632403;Hercules Seghersbuurt;36324;Oude Pijp;363;Amsterdam
1072VV;3632404;Sarphatiparkbuurt;36324;Oude Pijp;363;Amsterdam
